0.012700	0.000000	1787.500000	0.000000
0.048200	0.000000	3913.500000	0.000000
0.021150	0.000000	5749.500000	0.000000
0.301500	0.000000	5689.000000	0.000000
0.037650	0.000000	5839.500000	0.000000
0.149650	0.000000	5827.000000	0.000000
0.013800	0.000000	6026.500000	0.000000
0.037750	0.000000	6018.500000	0.000000
0.046250	0.000000	6431.000000	0.000000
0.015750	0.000000	6520.000000	0.000000
0.154350	0.000000	6538.000000	0.000000
0.138550	0.000000	6741.000000	0.000000
0.017800	0.000000	6684.000000	0.000000
0.305000	0.000000	5570.500000	0.000000
0.053350	0.000000	6578.000000	0.000000
0.072500	0.000000	6090.000000	0.000000
0.014550	0.000000	7252.000000	0.000000
0.012800	0.000000	6053.000000	0.000000
0.010700	0.000000	5993.500000	0.000000
0.011950	0.000000	5879.500000	0.000000
0.011200	0.000000	5705.500000	0.000000
0.015650	0.000000	5592.500000	0.000000
0.015250	0.000000	4844.000000	0.000000
0.012350	0.000000	6261.500000	0.000000
0.042900	0.000000	6233.500000	0.000000
0.018400	0.000000	435.000000	0.000000
0.041550	0.000000	490.000000	0.000000
0.025200	0.000000	1945.500000	0.000000
0.043350	0.000000	2369.000000	0.000000
0.013450	0.000000	2735.000000	0.000000
0.047150	0.000000	3018.000000	0.000000
0.032650	0.000000	4144.500000	0.000000
0.027100	0.000000	4264.000000	0.000000
0.024950	0.000000	4033.500000	0.000000
0.047400	0.000000	4057.500000	0.000000
0.026600	0.000000	5526.000000	0.000000
0.024150	0.000000	5639.000000	0.000000
0.058700	0.000000	5656.500000	0.000000
0.021500	0.000000	5699.000000	0.000000
0.029850	0.000000	5707.500000	0.000000
0.055950	0.000000	5317.000000	0.000000
0.038750	0.000000	5376.500000	0.000000
0.010700	0.000000	4328.000000	0.000000
0.018900	0.000000	3485.000000	0.000000
0.017900	0.000000	3411.500000	0.000000
0.049700	0.000000	3602.500000	0.000000
0.025500	0.000000	3865.000000	0.000000
0.021700	0.000000	3326.000000	0.000000
0.091200	0.000000	2564.500000	0.000000
0.064600	0.000000	6304.000000	0.000000
0.048600	0.000000	6355.500000	0.000000
0.368700	0.999999	6066.000000	6065.000000
0.221050	0.000000	6145.000000	0.000000
0.048350	0.000000	5724.500000	0.000000
0.023700	0.000000	5666.000000	0.000000
0.469500	0.999999	5449.000000	5449.000000
0.016250	0.000000	5528.500000	0.000000
0.021450	0.000000	5463.500000	0.000000
0.015350	0.000000	5545.500000	0.000000
0.029050	0.000000	7898.000000	0.000000
0.023400	0.000000	7906.000000	0.000000
0.029000	0.000000	7943.500000	0.000000
0.023800	0.000000	7850.000000	0.000000
0.024750	0.000000	6727.000000	0.000000
0.027950	0.000000	7850.000000	0.000000
0.029450	0.000000	7908.000000	0.000000
0.026550	0.000000	5863.500000	0.000000
0.027500	0.000000	5668.500000	0.000000
0.111250	0.000000	5536.500000	0.000000
0.014850	0.000000	5865.500000	0.000000
0.021850	0.000000	7254.000000	0.000000
0.025500	0.000000	7443.000000	0.000000
0.012050	0.000000	8037.500000	0.000000
0.059850	0.000000	7941.500000	0.000000
0.016900	0.000000	7891.500000	0.000000
0.112100	0.000000	7968.500000	0.000000
0.117850	0.000000	7931.500000	0.000000
0.038900	0.000000	7177.500000	0.000000
0.303850	0.999999	367.500000	367.000000
0.016700	0.000000	418.000000	0.000000
0.037650	0.000000	1669.000000	0.000000
0.014000	0.000000	2175.500000	0.000000
0.096150	0.000000	6263.000000	0.000000
0.025750	0.000000	6404.500000	0.000000
0.036700	0.000000	7791.000000	0.000000
0.026650	0.000000	5906.500000	0.000000
0.282800	0.000000	1284.000000	0.000000
0.015600	0.000000	7915.500000	0.000000
0.016700	0.000000	7921.000000	0.000000
0.044350	0.000000	7893.500000	0.000000
0.026600	0.000000	7932.000000	0.000000
0.028800	0.000000	7938.500000	0.000000
0.082150	0.000000	7933.000000	0.000000
0.012600	0.000000	7995.000000	0.000000
0.011400	0.000000	7971.000000	0.000000
