0.026650	0.000000	5383.500000	0.000000
0.071750	0.000000	4920.000000	0.000000
0.011600	0.000000	7029.000000	0.000000
0.216650	0.637950	5527.500000	3526.500000
0.057850	0.048150	5412.000000	261.000000
0.031650	0.000000	4454.500000	0.000000
0.021450	0.000000	4276.500000	0.000000
0.037200	0.000000	4226.500000	0.000000
0.297700	0.094500	5267.000000	500.000000
0.243850	0.000000	5534.000000	0.000000
0.015850	0.000000	5876.000000	0.000000
0.044500	0.000000	6083.500000	0.000000
0.013300	0.000000	6756.500000	0.000000
0.022350	0.000000	6964.000000	0.000000
0.012650	0.000000	7898.500000	0.000000
0.019500	0.000000	6754.500000	0.000000
0.029150	0.000000	6704.000000	0.000000
0.015550	0.000000	7989.000000	0.000000
